1811526,도시 및 주거환경정비법 일부개정법률안,임해규의원등 13인,김선동,새누리당
1811532,교육공무원법 일부개정법률안,박보환의원등 12인,김선동,새누리당
1811551,도시 및 주거환경정비법 일부개정법률안,김성태의원등 11인,김선동,새누리당
1811553,조세특례제한법 일부개정법률안,서상기의원등 12인,김선동,새누리당
1811554,고등교육법 일부개정법률안,서상기의원등 12인,김선동,새누리당
1811653,다문화가족지원법 일부개정법률안,황영철의원등 14인,김선동,새누리당
1811703,뿌리산업 경쟁력 강화 지원에 관한 법률안,김재경의원등 13인,김선동,새누리당
1811708,영유아보육법 일부개정법률안,김영선의원등 10인,김선동,새누리당
1811752,초·중등교육법 일부개정법률안,조전혁의원등 30인,김선동,새누리당
1811766,공직선거법 일부개정법률안,나경원의원등 142인,김선동,새누리당
1811773,공직자윤리법 일부개정법률안,차명진의원등 100인,김선동,새누리당
1811774,금융위원회의 설치 등에 관한 법률 일부개정법률안,차명진의원등 100인,김선동,새누리당
1811776,문화재보호법 일부개정법률안,전재희의원등 95인,김선동,새누리당
1811777,개발제한구역의 지정 및 관리에 관한 특별조치법 일부개정법률안,전재희의원등 95인,김선동,새누리당
1811784,매장문화재 보호 및 조사에 관한 법률 일부개정법률안,전재희의원등 95인,김선동,새누리당
1811785,전통사찰의 보존 및 지원에 관한 법률 일부개정법률안,전재희의원등 94인,김선동,새누리당
1811856,노동조합 및 노동관계조정법 일부개정법률안,홍영표의원등 81인,김선동,통합진보당
1811889,근로자퇴직급여 보장법 일부개정법률안,강성천의원등 11인,김선동,새누리당
1811923,과학연구단지 육성을 위한 특별법안,권영길의원등 11인,김선동,통합진보당
1812036,공공감사에 관한 법률 일부개정법률안,이정현의원등 10인,김선동,새누리당
1812076,국립중앙의료원의 설립 및 운영에 관한 법률 일부개정법률안,최경희의원등 10인,김선동,새누리당
1812089,노동위원회법 일부개정법률안,홍희덕의원등 10인,김선동,통합진보당
1812100,건설산업기본법 일부개정법률안,강기갑의원등 10인,김선동,통합진보당
1812101,건설기계관리법 일부개정법률안,강기갑의원등 10인,김선동,통합진보당
1812150,고등교육법 일부개정법률안,권영길의원등 10인,김선동,통합진보당
1812151,국민건강보험법 일부개정법률안,권영길의원등 10인,김선동,통합진보당
1812152,사립학교교직원 연금법 일부개정법률안,권영길의원등 10인,김선동,통합진보당
1812155,고등교육재정교부금법안,권영길의원등 10인,김선동,통합진보당
